,new_kec,old_kec,new_kab,old_kab,new_prov,old_prov,berita
2095,-,-,-,-,-,dki jakarta," -Pengamat ekonomi energi Universitas Gadjah Mada (UGM) Fahmy Radhi menyebut
larangan ekspor bauksit dalam jangka pendek akan menurunkan pendapatan ekspor
hingga Rp 21 triliun per tahun.

Namun jangka panjangnya, seiring meningkatnya nilai tambah dari hasil
hilirisasi dan produk turunan bauksit, pendapatan Indonesia bisa meningkat
hingga Rp 62 triliun per tahun.

Memang tidak mudah untuk memperoleh tambahan pendapatan sebesar itu melalui
larangan ekspor bauksit. Masih ada berbagai tantangan dan penentangan, ujar
Fahmy melalui keterangan tertulis, dikutip Sabtu, 24 Desember 2022

Tantangan tersebut, Fahmy melanjutkan, salah satunya adalah kapasitas smelter
yang masih sangat terbatas untuk hilirisasi seluruh hasil bijih bauksit.
Namun, larangan ekspor bauksit akan memaksa pengusaha bauksit untuk membangun
smelter. Baik yang dilakukan oleh setiap perusahaan maupun oleh kosorsium
perusahaan dan dengan investor smelter. Oleh karenanya, menurut Fahmy
pemerintah harus memberikan insentif fiskal berupa , , dan bebas pajak impor
untuk peralatan smelter.

Fahmy juga mengatakan bahwa penentangan dari WTO harus terus dilawan.
Terlebih, proses persidangan gugatan WTO membutuhkan waktu sekitar 4 tahun
untuk mencapai keputusan final. Artinya, selama 4 tahun tersebut, larangan
ekspor bauksit mesti tetap dilakukan hingga menghasilkan ecosystem industry
bauksit dari biji bauksit dan produk hilirisasi hingga produk turunan, berupa
alumunia sebagai bahan baku industri mesin dan semiconductor.

Produk turunan itu akan memberikan nilai tambah lebih besar ketimbang ekspor
bijih bauksit. Maka perlu maju tak gentar meningkatkan pendapatan negara,
kata Fahmy.

Adapun Presiden Jokowi resmi mengumumkan larangan ekspor bijih bauksit mulai
Juni 2023. Jokowi menyebut larangan ini akan diterapkan bersamaan dengan upaya
mendorong industri pengolahan dan pemurnian bauksit di dalam negeri.

""Untuk kemajuan dan kesejahteraan rakyat,"" kata Jokowi dalam konferensi pers
di Istana Negara, Jakarta, Rabu, 21 Desember 2022.

Larangan ekspor bijih bauksit diumumkan Jokowi dua tahun setelah memberlakukan
larangan ekspor bijih nikel pada 1 Januari 2020. Jokowi mengklaim kebijakan
ini sudah meningkatkan nilai ekspor nikel. Semula Rp 17 triliun atau setara
US$ 1,1 juta pada akhir 2014, melonjak jadi Rp 326 triliun atau setara US$
20,9 juta pada 2021 alias meningkat 19 kali lipat. Jokowi memperkirakan akhir
tahun ini ekspor nikel akan tembus lebih dari Rp 468 triliun atau lebih dari
US$ 30 miliar.

Oleh karena itu, kata Jokowi, pemerintah terus berupaya meningkatkan industri
pengolahan sumber daya alam dalam negeri. Ekspor bahan mentah akan terus
dikurangi dan hilirisasi industri berbasis sumber daya alam di dalam negeri
akan terus ditingkatkan.

: Hilirisasi Bahan Tambang, Ini 5 Sumber Daya Alam Indonesia yang Diincar
Negara Lain

 "
2096,-,-,-,-,-,dki jakarta," \- Presiden Joko Widodo telah (Jokowi) resmi mengeluarkan larangan ekspor
bauksit mulai Juni 2023. Sejumlah emiten dengan proyek hilirisasi diperkirakan
masih akan mampu mendulang cuan.

Head of Research NH Korindo Sekuritas Liza C. Suryanata mengatakan selama ini
pemerintah sudah merasakan nikmatnya cuan berlipat dari penyetopan ekspor
nikel sejak kebijakan hilirisasi diberlakukan.

Nilai ekspor nikel 2021 ketika hilirisasi berjalan US$20,9 miliar. Namun pada
2022, proyeksi nilai ekspor nikel hingga akhir tahun diperkirakan bisa
bertambah jadi US$27  US$30 miliar, atau Rp415  Rp465 triliun (kurs Rp15,500
per dolar AS), naik 809 persen dari 2017-2018 ketika ekspor disetop hanya
mencapai US$3,3 miliar.

Menimbang potensi keuntungan yang bisa diraih, maka dicanangkanlah proyek
hilirisasi berikut pada komoditi tambang lainnya, yaitu bauksit, timah, dan
tembaga. Indonesia sebagai negara yang punya cadangan bauksit nomer enam
terbesar di dunia jelas punya apalagi tren ke depannya adalah electric
vehicle, ungkap Liza kepada Sabtu 24 Desember 2022.

Liza mengatakan logal bauksit bisa diolah menjadi logam alumina dan aluminium
sebagai salah satu komponen baterai EV, sama dengan nikel yang bisa diolah
menjadi lithium.

Adapun, kebutuhan aluminium dalam negeri saat ini baru dipasok oleh PT Inalum
yang memproduksi sekitar 25 persen kebutuhan dalam negeri, sedangkan sisanya
75 persen masih impor.

   1
   2
   Selanjutnya

 "
2097,-,-,-,-,-,dki jakarta,"\- Indonesia kalah menghadapi gugatan penyetopan ekspor nikel yang diajukan
Uni Eropa ke Organisasi Perdagangan Dunia atau WTO.

Kebijakan Indonesia menyetop ekspor nikel dan kewajiban pengolahan pemurnian
di dalam negeri dianggap melanggar ketentuan WTO.

Namun, di media sosial beredar informasi keliru yang menyebutkan bahwa WTO
mengultimatum Indonesia agar segera membuka ekspor nikel dalam waktu 1x24 jam
sejak diputuskan pada 17 Oktober 2022.

Kabar bohong itu juga menyatakan bahwa Presiden Joko Widodo sudah menggaungkan
perlawanan terhadap kebijakan WTO, meskipun tidak dijelaskan bentuk perlawanan
yang akan dilakukan.

Informasi itu tidak tepat, sebab hingga saat ini Indonesia masih bisa
mengajukan banding.

Pada Rabu (30/11/2022), Jokowi juga sudah memerintah menteri untuk mengajukan
banding terhadap keputusan WTO.

Seperti apa penjelasannya? Simak dalam infografik berikut ini:

![](https://asset.kompas.com//data/photo/2022/12/01/63889d1464a70.jpg)
KOMPAS.com/Akbar Bhayu Tamtomo Infografik: [Klarifikasi] Tidak Benar WTO
Ultimatum RI agar Membuka Ekspor Nikel

 "
2098,-,-,-,-,-,dki jakarta," \- Menteri Koperasi dan UKM Teten Masduki mengatakan pemerintah akan
merevisi target capaian tahun depan. Pemerintah mengantisipasi dampak resesi
global yang kini mulai dirasakan, yakni turunnya permintaan ekspor di industri
manufaktur.

""Sekarang industri manufaktur turun melakukan banyak PHK (pemutusan hubungan
kerja) karena permintaan dunia menurun. Karena itu, tahun depan kita mau fokus
pasar dalam negeri,"" ujarnya dalam konferensi pers kinerja dan 2023 di
kantornya pada Senin, 26 Desember 2022.

Ia menjelaskan pemerintah akan mengalihkan produk ekspor tersebut ke pasar
dalam negeri. Agar proses pengalihan pasar berhasil, pemerintah pun akan
melakukan pembatasan masuknya produk impor ke Tanah Air. Sehingga, produk
Indonesia, termasuk produk buatan UMKM, dapat berhasil menguasai pasar dalam
negeri.

Teten berujar, pembatasan impor telah dibahas melalui rapat koordinasi bersama
Menteri Koordinator Bidang Perekonomian Airlangga Hartarto. Rencana itu juga
dirembuk dalam rapat kabinet bersama Presiden Joko Widodo alias Jokowi.

""Kalau kita bisa menutup keran impor dan memberikan itu ke produk UMKM. Itu
bisa menjadi momentum bagi UMKM untuk memanfaatkan situasi krisis dunia untuk
membangun fondasi bisnis yang lebih baik,"" ujar .

Kendati demikian, Teten tak menampik ada beberapa komoditas yang tak bisa
lepas dari ekpor karena permintaan pasar global masih sangat besar dan
potensial. Karena itu, pemerintah melalui Kementerian Koperasi dan UKM akan
melakukan kurasi secara selektif. Teten menyatakan pihaknya bakal melakukan
pendampingan, mulai perizinan ekspor hingga pembiayaan.

""Kami dengan Bea Cukai sudah ada beberapa model untuk mempermudah ekspor,""
kata dia.

Teten optimististis para pelaku UMKM bisa bertahan dari ancaman resesi pada
2023. Ia bercermin pada banyaknya pelaku UMKM yang mampu bertahan ketika
pandemi Covid-19 dengan terus berinovasi.

""Selama pandemi kemarin kan UMKM kita berhasil melakukan inovasi-inovasi baik
inovasi produk, transformasi dari offline ke digital. Ini jadi modal dasar
yang kuat membangun optimisme menghadapi krisis tahun ke depan,"" ujarnya.

Ia melanjutkan, pertumbuhan ekonomi Indonesia yang mencapai 5,7 persen di
kuartal ketiga tahun ini ditopang oleh konsumi rumah tangga sebesar 54 persen.
Kondisi tersebut, menurut dia, menunjukkan pasar domestik masih menjadi
peluang UMKM untuk bertahan menghadapi situasi krisis. Ditambah lagi, daya
beli masyarakat dan dinilai masih dalam level aman.

:

 "
2099,cimahi,-,kuningan,-,jawa barat,jawa barat,"FO BISNIS - E-commerce Shopee cukup aktif berkolaborasi dengan mitra
strategis untuk menciptakan terobosan di sepanjang tahun 2022, demi menjaga
kemajuan perekonomian nasional. Salah satunya adalah membawa lebih banyak UMKM
lokal untuk memiliki daya saing global melalui Program Ekspor Shopee.

Di tahun 2022, jumlah produk UMKM Indonesia yang telah diekspor oleh Shopee
berjumlah jutaan, atau sebanyak 6 kali lipat jumlah penonton pertandingan
sepak bola di Qatar. Tahun ini, Shopee juga memperluas destinasi ekspor mereka
ke Amerika Latin dan Asia Timur.

Di Juni lalu, Shopee dan Pemerintah Kota Surakarta juga telah membawa ribuan
produk UMKM ke hadapan dunia, lewat event Java in Paris yang diselenggarakan
selama 1 bulan di City of Love, Paris dan telah disaksikan oleh satu juta
penduduknya. Dua program ini tentunya menjadi jawaban bagi UMKM lokal untuk
mewujudkan impiannya bisa menembus pasar global, ditengah ancaman resesi yang
tengah terjadi.

Pada Januari 2022, Shopee berusaha memperkuat pengetahuan dan keterampilan
digital generasi mudah melalui kerja sama dengan Pemerintah Provinsi Jawa
Barat untuk menciptakan kurikulum bisnis digital bagi 26.000 siswa/i SMK se-
Jawa Barat.

Sepanjang tahun 2022 lalu, anak perusahaan Sea Group ini juga telah membangun
6 Kampus UMKM Shopee di pulau Jawa, Sumatra, Kalimantan, Sulawesi, dan Bali,
sebagai wadah edukasi dan pelatihan gratis untuk para pegiat UMKM. Kampus UMKM
Shopee merupakan fasilitas yang diberikan oleh Shopee kepada setiap masyarakat
yang memiliki ataupun ingin memulai bisnis online.

Sepanjang tahun 2022 ini, Kampus UMKM Shopee telah mengadakan lebih dari 40
kelas pelatihan setiap minggunya, atau lebih dari 2.000 kelas selama setahun.

Agus Ardian UMKM pemilik Gudang Barang Bandung, salah satu toko online di
Shopee, yang juga merupakan jebolan Kampus UMKM Shopee Ekspor Bandung
misalnya. Melalui pelatihan gratis yang ia dapatkan di Kampus UMKM Shopee
Ekspor Bandung, pria asal Cimahi ini memperdalam pengetahuannya mengenai
bisnis digital.

Tadinya saya kurang paham cara jualan online dan cuma bisa jangkau pasar di
kampung saya saja. Lokasi usaha saya juga terpencil jadi ga strategis. Pas
ikut pelatihan di Kampus Shopee, saya diajari cara masarin produk yang
efektif, dan cara foto produk yang baik biar pelanggan tertarik.
Alhamdulillah, produk saya sekarang sudah sampai ke Malaysia, Singapura,
Filipina, dan Thailand, kata dia.

Shopee juga meluncurkan beberapa laman baru dalam aplikasinya yang semakin
memanjakan para pengguna, selain juga membantu meningkatkan visibilitas
penjual di dalam aplikasinya. Diantaranya, laman Shopee Pilih Lokal, yang
berisi produk-produk lokal berkualitas.

Laman ini merupakan sebuah inovasi penting bagi para produsen lokal, karena
persaingan bisnis yang semakin ketat. Melalui laman baru ini, produk lokal
secara otomatis mendapatkan tempat tersendiri untuk mendapatkan perhatian para
pembeli karena berada di depan aplikasi Shopee.

Semenjak diluncurkan, ada jutaan pengunjung setiap harinya dan jumlahnya sama
dengan jumlah 20 kali lipat wisatawan yang berkunjung ke Bali. Pemilik toko
online Sapasara Collection, Satria Aji Pamungkas merupakan salah satu penjual
di laman Shopee Pilih Lokal.

Menurut saya Shopee ini paling sederhana dan mudah dipahami fiturnya. Adanya
Shopee Pilih Lokal ini ya membantu pelanggan saya untuk menemukan produk saya
dan UMKM lokal lainnya dengan lebih gampang, kata Satria.

Selain itu, untuk mendukung ekonomi Syariah, laman Shopee Barokah juga
diperbarui dan dibawa ke depan aplikasi Shopee sehingga bisa dimanfaatkan oleh
pengguna untuk mencari produk muslim lokal. Shopee Barokah juga mencatat lebih
dari 50 ribu pengguna yang mengecek jadwal sholat setiap harinya dalam laman
ini.

Inovasi untuk pengguna, beserta berbagai program yang menambah kapasitas UMKM
untuk bersaing di dalam dan luar negeri, turut berkontribusi positif dalam
menciptakan ketangguhan masyarakat Indonesia. Kolaborasi pemerintah dan pihak
swasta menjadi kunci penting untuk memastikan perekonomian Indonesia dapat
terus bertumbuh di tengah berbagai tantangan yang ada saat ini. ()

 "
2100,-,-,kuningan,jakarta selatan,jawa barat,dki jakarta,"\-

Presiden Joko Widodo () menyebut defisit Anggaran Pendapatan dan Belanja
Negara (APBN) 2022 akan mencapai 2,49% terhadap Produk Domestik Bruto (PDB).
Angka ini jauh lebih rendah dari proyeksi sebelumnya yang mencapai 4,5%.

Jokowi mengatakan, angka ini turun drastis dibandingkan saat pandemi Covid-19.
Diketahui, defisit APBN pada 2020 mencapai 6,09% dari PDB, sedangkan saat 2021
defisit mencapai 4,65%.

""Kalau ada yang tanya defisit kita akan jatuh di angka berapa 2022? Hitungan
terakhir kita 2,49% dan itu turun drastis dibanding saat pandemi. Inilah
upaya-upaya yang kita lakukan agar ekonomi makro kita lebih baik dalam angka,""
ucapnya dalam acara Outlook Economic 2023 di Ballroom The Ritz-Carlton
Jakarta, Mega Kuningan, Jakarta Selatan, Rabu (21/12/2022).

Lebih lanjut menegaskan, hal ini merupakan hasil dari kerja keras yang
dilakukan berbagai pihak. Ia pun bercerita, pada 2014-2015 Indonesia masuk
salah satu di antara lima negara yang paling rentan terpuruk.

Pada 2014, Jokowi menyebut, defisit transaksi berjalan menyentuh angka US$
27,5 miliar. Kemudian pada 2015, defisit transaksi berjalan mencapai US$ 17,5
miliar. Jika dilihat lebih detail, pada saat itu neraca dagang defisit hingga
US$ 2,2 miliar.

""Oleh sebab itu, saat itu saya sampaikan ke menteri kita harus berani merubah
ini, mereformasi struktural kita agar hal-hal yang membahayakan ekonomi makro
kita bisa dilakukan, termasuk SBN (Surat Berharga Negara),"" kata Jokowi.

Kini, kondisi sudah banyak berubah menurut . Defisit APBN 2022 menurun, begitu
pula dengan neraca transaksi berjalan kuartal III-2022 surplus mencapai US$
8,9 miliar. Begitu juga dengan SBN, yang saat 2014-2015 itu sebanyak 30,8%
dikuasai asing, kini tinggal 14,8%.

""Artinya perbaikan itu betul-betul nyata dan kelihatan dalam angka-angka,""
ujarnya.

[Gambas:Video 20detik]

  
  

 "
2101,-,-,-,-,dki jakarta,dki jakarta," \-  Jakarta mendukung penuh tiga program prioritas dalam APBD DKI Jakarta
Tahun Anggaran 2023, yakni pengendalian banjir, penanganan kemacetan, dan
antisipasi dampak penurunan pertumbuhan ekonomi. Tiga program inilah yang pada
tahun 2023 akan menjadi perhatian utama Penjabat Gubernur DKI Jakarta Heru
Budi Hartono.

Wakil Ketua DPRD DKI Jakarta Khoirudin mengaku optimistis ketiga program
prioritas akan berjalan maksimal, mengingat adanya bentuk dukungan dari
pemerintah pusat, seperti pemberian pinjaman melalui Program Pemulihan Ekonomi
Nasional (PEN) untuk merealisasikan program pencegahan banjir.

""Saya optimis karena kali ini Pj Gubernur juga mendapat dukungan penuh dari
Pemerintah Pusat, bukan hanya izin untuk normalisasi kali dan sungai, tapi
juga uang dari pusat turun untuk tangani banjir, para ahli dan menteri juga
turun langsung. Jadi saya yakin program berjalan optimal,"" ujar Khoirudin di
Gedung DPRD DKI Jakarta, Selasa, 29 November 2022.

APBD Tahun Anggaran 2023 disepakati DPRD bersama Pemprov DKI Jakarta sebesar
Rp83,78 triliun meningkat jadi Rp1,2 triliun dari MoU penandatanganan
Kebijakan Umum Anggaran dan Prioritas Plafon Anggaran Sementara (KUA-PPAS)
Tahun Anggaran 2023.

Kenaikan tersebut dikarenakan adanya proyeksi peningkatan Sisa Lebih
Perhitungan Anggaran (Silpa) Tahun Anggaran 2022 yang sebelumnya dialokasikan
sebesar Rp6,7 triliun menjadi Rp7,9 triliun.

Rincian Ringkasan Rancangan APBD Tahun Anggaran 2023, yaitu Pendapatan Daerah
sebesar Rp74,38 triliun dan Penerimaan Pembiayaan sebesar Rp9,40 triliun,
sementara Belanja Daerah sebesar Rp74,61 triliun dan Pengeluaran Pembiayaan
sebesar Rp9,16 triliun.

Sementara itu, Kepala Badan Pengelolaan Keuangan Daerah (BPKD) DKI Jakarta
Michael Rolandi Cesnanta Brata menjelaskan, APBD 2023 difokuskan pada tiga
program prioritas dengan alokasi sebesar 41,27 persen APBD melalui belanja dan
penyertaan modal daerah.

Rinciannya, 12,22 persen untuk pengendalian  atau sebesar Rp10,238 triliun,
17,04 persen untuk penanganan kemacetan atau sebesar Rp14,276 triliun, serta
12,01 persen untuk antisipasi dampak penurunan pertumbuhan ekonomi atau
Rp10,062 triliun.

 "
2102,-,-,ternate,-,maluku utara,maluku utara," \- Presiden Joko Widodo atau Jokowi mengklaim pertumbuhan ekonomi Maluku
Utara sebesar 27 persen adalah yang paling tinggi di seluruh dunia. Menurut
kepala negara, pertumbuhan di Maluku Utara itu adalah buah hasil upaya
pemerintah dalam mendorong hilirisasi industri dan pembangunan infrastruktur.

""Tertinggi di dunia. Enggak ada lagi pertumbuhan ekonomi sampai 27 persen,""
ujar Jokowi saat memberikan sambutan di acara Rapat Koordinasi Nasional
Investasi di Jakarta pada Rabu, 30 November 2022.

Jokowi mengaku juga sudah mengecek langsung ke pasar di Ternate bahwa harga-
harga pangan relatif stabil. Laju inflasinya di daerah itu juga hanya 3,3
persen.

## Pertumbuhan di Maluku tinggi, inflasi rendah

Selain pertumbuhan ekonomi tinggi dan tingkat inflasi rendah, kata Jokowi,
hasil survei menunjukkan warga Maluku adalah yang tingkat kebahagiaannya
paling tinggi di Indonesia.""(Pertumbuhan ekonomi) Naik 27 persen, ya kalau
enggak bahagia kebangetan,"" katanya.

Maski memberikan apresiasi atas tingginya pertumbuhan ekonomi Maluku Utara,
Jokowi juga memperingatkan agar pemerintah daerah dan pusat berhati-hati dalam
membuat dan mengimplementasikan kebijakan demi mempertahankan keberhasilan
yang sudah diraih.

   1
   2
   Selanjutnya

 "
2103,-,-,-,-,banten,dki jakarta," \- Partai Buruh dan organisasi serikat buruh menanggapi kenaikan upah
minimum (UMP) di beberapa provinsi. Beberapa di antaranya seperti Banten
sebesar 6,4 persen, Yogyakarta 7,65 persen, Jawa Timur 7,85 persen, hingga DKI
Jakarta 5,6 persen.

Presiden Partai Buruh Said Iqbal mengatakan pihaknya menolak nilai prosentase
kenaikan upah minimum provinsi (UMP) tersebut. Alasannya, karena masih di
bawah nilai inflansi Januari-Desember 2022 yaitu sebesar 6,5 persen ditambah
pertumbuhan ekonomi Januari-Desember yang diperkirakan 5 persen.

""Kenaikan UMP dan UMK di seluruh Indonesia seharusnya sebesar inflasi dan
pertumbuhan ekonomi di masing-masing provinsi atau kabupaten/ kota di tahun
berjalan. Bukan menggunakan inflansi dan pertumbuhan ekonomi tahunan atau Year
on Year,"" ujar dia lewat keterangan tertulis pada Senin, 28 November 2022.

Menurut Said Iqbal, jika menggunakan data September 2021 ke September 2022,
hal itu tidak memotret dampak kenaikan bahan bakar minyak (BBM) yang
mengakibatkan harga barang melambung tinggi. Kenaikan BBM terjadi pada Oktober
2022 lalu.

Selain itu, Presiden Konfederasi Serikat Pekerja Indonesia (KSPI) itu juga
merespons kenaikan UMP DKI 2023 sebesar 5,6 persen. Menurut dia, buruh
mengecam keras keputusan Pejabat Gubernur DKI yang tidak sensitif terhadap
kehidupan buruh.

Said Iqbal menilai kenaikan 5,6 persen masih di bawah nilai inflansi. Kami
mendesak agar Pejabat Gubernur DKI merevisi kenaikan UMP DKI 2023 sebesar
10,55 persen sesuai dengan yang diusulkan Dewan Pengupahan Provinsi DKI unsur
serikat buruh, ucap dia.

Menurutnya, kenaikan UMP DKI sebesar 5,6 persen tidak akan bisa memenuhi
kebutuhan buruh dan rakyat kecil di ibu kota. Sebab, biaya sewa rumah sudah Rp
900 ribu, transportasi dari rumah ke pabrik (PP), serta pada hari libur
bersosialisasi dengan saudara dibutuhkan anggaran Rp 900 ribu.

   1
   2
   Selanjutnya

 "
2104,-,-,-,-,-,dki jakarta," \- Gubernur Bank Indonesia (BI), Perry Warjiyo optimistis pertumbuhan
ekonomi Indonesia pada 2023 bakal mencapai 4,5-5,3 persen. Hal tersebut
disampaikan saat konferensi pers di sela-sela Pertemuan Tahunan Bank Indonesia
2022.

Tadi saya sampaikan perkiraan BI tahun depan pertumbuhan ekonomi Indonesia
4,5-5,3 persen, ujar Perry dikutip dari akun YouTube Bank Indonesia pada
Rabu, 30 November 2022.

Bahkan, Perry juga memperkirakan pertumbuhan ekonomi Indonesia pada tahun 2023
yang angkanya 4,7-5,4 persen. Akan lebih baik ya, dibandingkan dengan negara
lain. Itu akan terjaga.""

Namun, dia melanjutkan, Presiden Joko Widodo alias Jokowi sudah menyampaikan
bahwa Indonesia optimis menghadapi gejolak global tahun depan, tapi tetap
waspada. Jokowi, kata dia, meminta agar semua kebijakan harus betul-betul
mendorong pertumbuhan.

Mendorong bagaimana ekspor, hilirisasi, investasi dan tentu saja untuk
menjaga stabilitas harga, karena ini untuk mendorong konsumsi masyarakat
supaya itu bisa tumbuh terus, tutur Perry.

Menurut dia, ndonesia memiliki kekuatan tersendiri untuk menghadapi kondisi
dunia internasional sedang bergejolak. Kekuatan Indonesia adalah koordinasi
yang erat. Kalau kita menghadapi suatu masalah termasuk gejolak global
kuncinya adalah koordinasi istilah kami adalah sinergi, kata dia.

Sinergi tersebut, kata Perry, harus dilakukan terutama antara pemerintah, BI,
fiskal, moneter, dan langsung dipimpin oleh Presiden Joko Widodo alias Jokowi.
Dia juga menyinggung keberhasilan sinergi saat pemerintah menangani pandemi
Covid-19.

Selama kurang lebih tiga tahun di bawah bayang-bayang virus corona, Perry
mengatakan, kenerja perekonomian Indonesia lebih baik dari negara lain. Tidak
hanya pertumbuhan tinggi tapi stabilitas juga terjaga, semangat itu yang kami
sampaikan dalam pertemuan tahunan BI ini, tutur Perry.

 "
